,,,00.001076000000,   5.20000,
,,,00.001077000000,   5.40000,
,,,00.001078000000,   5.40000,
,,,00.001079000000,   5.40000,
,,,00.001080000000,   5.60000,
,,,00.001081000000,   5.60000,
,,,00.001082000000,   5.60000,
,,,00.001083000000,   5.80000,
,,,00.001084000000,   5.60000,
,,,00.001085000000,   5.60000,
,,,00.001086000000,   5.80000,
,,,00.001087000000,   6.00000,
,,,00.001088000000,   6.00000,
,,,00.001089000000,   6.20000,
,,,00.001090000000,   6.00000,
,,,00.001091000000,   6.20000,
,,,00.001092000000,   6.20000,
,,,00.001093000000,   6.20000,
,,,00.001094000000,   6.20000,
,,,00.001095000000,   6.40000,
,,,00.001096000000,   6.40000,
,,,00.001097000000,   6.60000,
,,,00.001098000000,   6.40000,
,,,00.001099000000,   6.60000,
,,,00.001100000000,   6.60000,
,,,00.001101000000,   6.60000,
,,,00.001102000000,   6.60000,
,,,00.001103000000,   6.60000,
,,,00.001104000000,   6.80000,
,,,00.001105000000,   7.00000,
,,,00.001106000000,   7.00000,
,,,00.001107000000,   7.00000,
,,,00.001108000000,   7.00000,
,,,00.001109000000,   7.20000,
,,,00.001110000000,   7.00000,
,,,00.001111000000,   7.20000,
,,,00.001112000000,   7.20000,
,,,00.001113000000,   7.40000,
,,,00.001114000000,   7.40000,
,,,00.001115000000,   7.40000,
,,,00.001116000000,   7.60000,
,,,00.001117000000,   7.60000,
,,,00.001118000000,   7.60000,
,,,00.001119000000,   7.40000,
,,,00.001120000000,   7.60000,
,,,00.001121000000,   7.80000,
,,,00.001122000000,   7.80000,
,,,00.001123000000,   7.80000,
,,,00.001124000000,   7.80000,
,,,00.001125000000,   7.80000,
,,,00.001126000000,   7.80000,
,,,00.001127000000,   7.80000,
,,,00.001128000000,   8.00000,
,,,00.001129000000,   8.00000,
,,,00.001130000000,   8.20000,
,,,00.001131000000,   8.20000,
,,,00.001132000000,   8.20000,
,,,00.001133000000,   8.20000,
,,,00.001134000000,   8.20000,
,,,00.001135000000,   8.20000,
,,,00.001136000000,   8.40000,
,,,00.001137000000,   8.20000,
,,,00.001138000000,   8.40000,
,,,00.001139000000,   8.40000,
,,,00.001140000000,   8.40000,
,,,00.001141000000,   8.60000,
,,,00.001142000000,   8.40000,
,,,00.001143000000,   8.60000,
,,,00.001144000000,   8.60000,
,,,00.001145000000,   8.80000,
,,,00.001146000000,   8.80000,
,,,00.001147000000,   8.60000,
,,,00.001148000000,   8.80000,
,,,00.001149000000,   8.80000,
,,,00.001150000000,   8.80000,
,,,00.001151000000,   8.80000,
,,,00.001152000000,   8.80000,
,,,00.001153000000,   8.80000,
,,,00.001154000000,   9.00000,
,,,00.001155000000,   9.00000,
,,,00.001156000000,   9.00000,
,,,00.001157000000,   9.20000,
,,,00.001158000000,   9.20000,
,,,00.001159000000,   9.00000,
,,,00.001160000000,   9.20000,
,,,00.001161000000,   9.00000,
,,,00.001162000000,   9.20000,
,,,00.001163000000,   9.00000,
,,,00.001164000000,   9.20000,
,,,00.001165000000,   9.40000,
,,,00.001166000000,   9.20000,
,,,00.001167000000,   9.20000,
,,,00.001168000000,   9.60000,
,,,00.001169000000,   9.60000,
,,,00.001170000000,   9.40000,
,,,00.001171000000,   9.40000,
,,,00.001172000000,   9.40000,
,,,00.001173000000,   9.60000,
,,,00.001174000000,   9.60000,
,,,00.001175000000,   9.60000,
,,,00.001176000000,   9.60000,
,,,00.001177000000,   9.60000,
,,,00.001178000000,   9.60000,
,,,00.001179000000,   9.80000,
,,,00.001180000000,   9.80000,
,,,00.001181000000,   9.60000,
,,,00.001182000000,  10.00000,
,,,00.001183000000,   9.80000,
,,,00.001184000000,   9.80000,
,,,00.001185000000,  10.00000,
,,,00.001186000000,   9.80000,
,,,00.001187000000,   9.80000,
,,,00.001188000000,  10.00000,
,,,00.001189000000,  10.00000,
,,,00.001190000000,  10.00000,
,,,00.001191000000,  10.00000,
,,,00.001192000000,  10.00000,
,,,00.001193000000,  10.00000,
,,,00.001194000000,  10.00000,
,,,00.001195000000,  10.00000,
,,,00.001196000000,  10.20000,
,,,00.001197000000,  10.00000,
,,,00.001198000000,  10.20000,
,,,00.001199000000,  10.20000,
,,,00.001200000000,  10.20000,
,,,00.001201000000,  10.20000,
,,,00.001202000000,  10.20000,
,,,00.001203000000,  10.20000,
,,,00.001204000000,  10.20000,
,,,00.001205000000,  10.20000,
,,,00.001206000000,  10.20000,
,,,00.001207000000,  10.20000,
,,,00.001208000000,  10.40000,
,,,00.001209000000,  10.20000,
,,,00.001210000000,  10.20000,
,,,00.001211000000,  10.40000,
,,,00.001212000000,  10.40000,
,,,00.001213000000,  10.40000,
,,,00.001214000000,  10.40000,
,,,00.001215000000,  10.40000,
,,,00.001216000000,  10.40000,
,,,00.001217000000,  10.40000,
,,,00.001218000000,  10.40000,
,,,00.001219000000,  10.40000,
,,,00.001220000000,  10.60000,
,,,00.001221000000,  10.40000,
,,,00.001222000000,  10.60000,
,,,00.001223000000,  10.40000,
,,,00.001224000000,  10.40000,
,,,00.001225000000,  10.60000,
,,,00.001226000000,  10.60000,
,,,00.001227000000,  10.60000,
,,,00.001228000000,  10.40000,
,,,00.001229000000,  10.40000,
,,,00.001230000000,  10.60000,
,,,00.001231000000,  10.40000,
,,,00.001232000000,  10.60000,
,,,00.001233000000,  10.40000,
,,,00.001234000000,  10.60000,
,,,00.001235000000,  10.60000,
,,,00.001236000000,  10.60000,
,,,00.001237000000,  10.60000,
,,,00.001238000000,  10.60000,
,,,00.001239000000,  10.60000,
,,,00.001240000000,  10.60000,
,,,00.001241000000,  10.60000,
,,,00.001242000000,  10.60000,
,,,00.001243000000,  10.60000,
,,,00.001244000000,  10.60000,
,,,00.001245000000,  10.60000,
,,,00.001246000000,  10.80000,
,,,00.001247000000,  10.60000,
,,,00.001248000000,  10.60000,
,,,00.001249000000,  10.60000,
